country_id,growth_rate_per_annum_2013_2023,year,production_barrels
1,-0.02919445156828082,2000,3011.96506284153
2,0.056015515798769844,2000,5821.604
3,0.03868467278949139,2000,11029.317934134207
4,0.05769797839247337,2000,775.8685274862071
5,0.05329571018108292,2000,1235.0
6,-0.025841968736178722,2000,686.9999999999999
7,-0.010156165260606476,2000,400.0
8,,2000,0.0
9,-0.03755435372089688,2000,95.33172131147542
10,-0.029791872322899815,2000,119.10651912568308
11,-0.10896046509509627,2000,2936.479762568306
12,-0.04201163509688888,2000,115.9726775956284
13,0.00043158554228939217,2000,6364.7592080873
14,-0.10318736296501418,2000,363.0
15,-0.02568764040173399,2000,94.90515286885245
16,0.016551186940767737,2000,3241.3479508800406
17,-0.033384416669812844,2000,123.97655737704918
18,-0.0204241695304912,2000,2478.568514754098
19,-0.023097467829953366,2000,390.72661762295076
20,-0.00374527667638469,2000,6692.524793502991
21,-0.034270749059132743,2000,281.18497267759557
22,0.009538899651612143,2000,740.2079234972678
23,0.0002389771399176066,2000,6472.930504098362
24,-0.03551679180495193,2000,143.60655737704917
25,-0.04630698552630541,2000,159.96475409836066
26,0.022754318524043304,2000,38.62418032786885
27,-0.0011289416648770922,2000,7836.518892076504
28,0.021289375191202442,2000,3768.6610809999993
29,0.0339826475113858,2000,2598.0
30,-0.009402357438769049,2000,2086.0000000000005
31,0.010791944129982411,2000,954.796994535519
32,-0.010926915372265755,2000,781.3268710152983
33,-0.002723658103960025,2000,8094.5
34,-0.038323684331779684,2000,545.0000000000001
35,0.00615425333764974,2000,2333.609999999999
36,-0.18737991528886822,2000,436.50199999999995
37,0.0011487901099429543,2000,38.12101092896175
38,0.005584429910656219,2000,21636.517957479777
39,-0.011356251524292982,2000,1289.145491803279
40,-0.04317985709708427,2000,746.0614754098362
41,0.03976892713717284,2000,0.0
42,0.014983796929785242,2000,256.0
43,-0.012867598734560781,2000,743.7805464480875
44,-0.11362618576986672,2000,109.0
45,0.004407685665657635,2000,276.0
46,0.018443433087153904,2000,1414.5902
47,-0.03918018731752826,2000,2141.9315000000006
48,0.040016209242440315,2000,0.0
49,-0.06932272480668977,2000,179.1319043715847
50,-0.06004213555308635,2000,76.9420218579235
51,0.009788557555920674,2000,145.0812568306011
52,-0.01940148976956546,2000,7377.664396721311
53,-0.01721643632721992,2000,709.7518680901776
54,-0.03663150206922372,2000,178.00000000000003
55,-0.0004453992629191994,2000,3256.8431693989073
56,-0.025627414219370315,2000,660.9118032786886
57,-0.030459355802727406,2000,1413.704081967213
58,-0.014574685103411755,2000,681.0
59,-0.05534004018652072,2000,110.3
60,-0.06316192237023,2000,329.3808743169399
61,-0.0467394474475995,2000,180.15177522570502
62,-0.01302437332949935,2000,7520.043572277632
63,0.0062842081265399585,2000,68457.34675427973
64,0.02908329801019005,2000,18917.790961117014
65,-0.001455560824205837,2000,49539.55579316271
66,-0.0049493096254830116,2000,28049.979510781424
67,0.013341992261935998,2000,40407.36724349832
68,-0.053090277834248245,2000,819.0791583333333
1,-0.02919445156828082,2001,3127.036531506849
2,0.056015515798769844,2001,5801.400999999999
3,0.03868467278949139,2001,11150.567354055345
4,0.05769797839247337,2001,812.9533641586619
5,0.05329571018108292,2001,1297.0000000000002
6,-0.025841968736178722,2001,603.9999999999999
7,-0.010156165260606476,2001,406.99999999999994
8,,2001,0.0
9,-0.03755435372089688,2001,93.13241917808217
10,-0.029791872322899815,2001,113.42047945205479
11,-0.10896046509509627,2001,2996.4060418504755
12,-0.04201163509688888,2001,122.28189041095892
13,0.00043158554228939217,2001,6446.194195050233
14,-0.10318736296501418,2001,348.00000000000006
15,-0.02568764040173399,2001,85.01512671232877
16,0.016551186940767737,2001,3236.802867202498
17,-0.033384416669812844,2001,123.67838356164384
18,-0.0204241695304912,2001,2289.596138630137
19,-0.023097467829953366,2001,386.099062109589
20,-0.00374527667638469,2001,6469.191578216197
21,-0.034270749059132743,2001,300.1553424657534
22,0.009538899651612143,2001,841.4902465753426
23,0.0002389771399176066,2001,6988.132099999999
24,-0.03551679180495193,2001,153.2
25,-0.04630698552630541,2001,153.53401369863013
26,0.022754318524043304,2001,38.872
27,-0.0011289416648770922,2001,8475.383702739726
28,0.021289375191202442,2001,3741.745205
29,0.0339826475113858,2001,2502.0
30,-0.009402357438769049,2001,2025.0
31,0.010791944129982411,2001,955.7775342465753
32,-0.010926915372265755,2001,777.8091927105322
33,-0.002723658103960025,2001,7888.9
34,-0.038323684331779684,2001,579.0
35,0.00615425333764974,2001,2282.0499999999997
36,-0.18737991528886822,2001,438.7296
37,0.0011487901099429543,2001,37.11742465753424
38,0.005584429910656219,2001,21228.128956614637
39,-0.011356251524292982,2001,1260.8055342465755
40,-0.04317985709708427,2001,742.0150684931507
41,0.03976892713717284,2001,0.0
42,0.014983796929785242,2001,236.0
43,-0.012867598734560781,2001,719.6713013698632
44,-0.11362618576986672,2001,180.0
45,0.004407685665657635,2001,262.00000000000006
46,0.018443433087153904,2001,1367.7246000000002
47,-0.03918018731752826,2001,2120.2183999999997
48,0.040016209242440315,2001,0.0
49,-0.06932272480668977,2001,209.00812054794525
50,-0.06004213555308635,2001,70.55838356164384
51,0.009788557555920674,2001,136.242602739726
52,-0.01940148976956546,2001,7304.244010958904
53,-0.01721643632721992,2001,658.356661835913
54,-0.03663150206922372,2001,187.99999999999997
55,-0.0004453992629191994,2001,3310.147671232877
56,-0.025627414219370315,2001,659.5867397260274
57,-0.030459355802727406,2001,1342.0528767123287
58,-0.014574685103411755,2001,665.9999999999999
59,-0.05534004018652072,2001,113.761
60,-0.06316192237023,2001,341.27178082191784
61,-0.0467394474475995,2001,173.04825428228673
62,-0.01302437332949935,2001,7452.22498461135
63,0.0062842081265399585,2001,68525.93478224639
64,0.02908329801019005,2001,18681.45858811577
65,-0.001455560824205837,2001,49844.47619413063
66,-0.0049493096254830116,2001,27604.864849590198
67,0.013341992261935998,2001,40921.06993265619
68,-0.053090277834248245,2001,793.4035212328768
1,-0.02919445156828082,2002,3177.0989643835615
2,0.056015515798769844,2002,5744.078
3,0.03868467278949139,2002,11281.489620884891
4,0.05769797839247337,2002,801.6631150317162
5,0.05329571018108292,2002,1453.9999999999998
6,-0.025841968736178722,2002,578.0
7,-0.010156165260606476,2002,391.99999999999994
8,,2002,0.0
9,-0.03755435372089688,2002,92.77352328767122
10,-0.029791872322899815,2002,130.6426301369863
11,-0.10896046509509627,2002,2796.298352191781
12,-0.04201163509688888,2002,137.57472602739728
13,0.00043158554228939217,2002,6382.952346675552
14,-0.10318736296501418,2002,371.00000000000006
15,-0.02568764040173399,2002,114.77271575342466
16,0.016551186940767737,2002,3139.5550176532665
17,-0.033384416669812844,2002,119.5427397260274
18,-0.0204241695304912,2002,2272.13937369863
19,-0.023097467829953366,2002,399.7988488219178
20,-0.00374527667638469,2002,6416.808695653267
21,-0.034270749059132743,2002,307.0395890410959
22,0.009538899651612143,2002,992.5779999999999
23,0.0002389771399176066,2002,7622.86907479452
24,-0.03551679180495193,2002,162.4
25,-0.04630698552630541,2002,153.7261506849315
26,0.022754318524043304,2002,38.751999999999995
27,-0.0011289416648770922,2002,9277.364814520548
28,0.021289375191202442,2002,3533.619178000001
29,0.0339826475113858,2002,2096.0
30,-0.009402357438769049,2002,1877.0
31,0.010791944129982411,2002,897.3775342465752
32,-0.010926915372265755,2002,728.9806692607929
33,-0.002723658103960025,2002,7093.1
34,-0.038323684331779684,2002,624.0
35,0.00615425333764974,2002,2071.6
36,-0.18737991528886822,2002,438.2563999999999
37,0.0011487901099429543,2002,38.12917808219179
38,0.005584429910656219,2002,19398.06295958956
39,-0.011356251524292982,2002,1355.6733150684931
40,-0.04317985709708427,2002,905.4410958904109
41,0.03976892713717284,2002,0.0
42,0.014983796929785242,2002,227.0
43,-0.012867598734560781,2002,715.5088493150686
44,-0.11362618576986672,2002,214.00000000000003
45,0.004407685665657635,2002,256.00000000000006
46,0.018443433087153904,2002,1314.9196
47,-0.03918018731752826,2002,1907.73
48,0.040016209242440315,2002,0.0
49,-0.06932272480668977,2002,236.18449041095892
50,-0.06004213555308635,2002,73.44476712328768
51,0.009788557555920674,2002,136.36390136986302
52,-0.01940148976956546,2002,7342.266019178082
53,-0.01721643632721992,2002,650.7792837519014
54,-0.03663150206922372,2002,195.0
55,-0.0004453992629191994,2002,3351.0350136986303
56,-0.025627414219370315,2002,678.5664657534247
57,-0.030459355802727406,2002,1248.5997671232878
58,-0.014574685103411755,2002,698.0
59,-0.05534004018652072,2002,129.291
60,-0.06316192237023,2002,341.88000000000005
61,-0.0467394474475995,2002,177.7040552680611
62,-0.01302437332949935,2002,7470.8555855953055
63,0.0062842081265399585,2002,67569.80004209722
64,0.02908329801019005,2002,18727.482011722503
65,-0.001455560824205837,2002,48842.3180303747
66,-0.0049493096254830116,2002,25648.381541150684
67,0.013341992261935998,2002,41921.41850094654
68,-0.053090277834248245,2002,859.4854184383563
1,-0.02919445156828082,2003,3370.8960109589043
2,0.056015515798769844,2003,5649.3
3,0.03868467278949139,2003,11515.668945784382
4,0.05769797839247337,2003,782.8142119757869
5,0.05329571018108292,2003,1499.0
6,-0.025841968736178722,2003,541.0000000000001
7,-0.010156165260606476,2003,418.00000000000006
8,,2003,0.0
9,-0.03755435372089688,2003,87.32223561643836
10,-0.029791872322899815,2003,134.7709397260274
11,-0.10896046509509627,2003,2722.9514871232873
12,-0.04201163509688888,2003,139.164301369863
13,0.00043158554228939217,2003,6325.023175811402
14,-0.10318736296501418,2003,368.0
15,-0.02568764040173399,2003,115.57256621917809
16,0.016551186940767737,2003,3049.340848054405
17,-0.033384416669812844,2003,116.27126027397259
18,-0.0204241695304912,2003,2073.6659539726024
19,-0.023097467829953366,2003,406.43010750684937
20,-0.00374527667638469,2003,6129.280736027006
21,-0.034270749059132743,2003,307.9339726027397
22,0.009538899651612143,2003,1080.63777260274
23,0.0002389771399176066,2003,8461.01916010959
24,-0.03551679180495193,2003,171.6
25,-0.04630698552630541,2003,151.29704109589042
26,0.022754318524043304,2003,38.144
27,-0.0011289416648770922,2003,10210.63194641096
28,0.021289375191202442,2003,3988.573973
29,0.0339826475113858,2003,1334.0
30,-0.009402357438769049,2003,2196.0
31,0.010791944129982411,2003,819.5090410958906
32,-0.010926915372265755,2003,841.3022850004588
33,-0.002723658103960025,2003,8530.8781369863
34,-0.038323684331779684,2003,602.0000000000001
35,0.00615425333764974,2003,2423.36
36,-0.18737991528886822,2003,430.8731999999999
37,0.0011487901099429543,2003,38.09783561643837
38,0.005584429910656219,2003,21204.59447169909
39,-0.011356251524292982,2003,1535.5504657534248
40,-0.04317985709708427,2003,869.5630685
41,0.03976892713717284,2003,23.561643835616437
42,0.014983796929785242,2003,208.0
43,-0.012867598734560781,2003,712.6553424657534
44,-0.11362618576986672,2003,240.99999999999997
45,0.004407685665657635,2003,273.99999999999994
46,0.018443433087153904,2003,1425.0
47,-0.03918018731752826,2003,2254.6413
48,0.040016209242440315,2003,0.0
49,-0.06932272480668977,2003,262.13031506849313
50,-0.06004213555308635,2003,66.78712328767124
51,0.009788557555920674,2003,140.25748493150687
52,-0.01940148976956546,2003,8013.146743842466
53,-0.01721643632721992,2003,558.3526861481593
54,-0.03663150206922372,2003,199.99999999999997
55,-0.0004453992629191994,2003,3405.638493150685
56,-0.025627414219370315,2003,686.0470684931507
57,-0.030459355802727406,2003,1139.2168684931507
58,-0.014574685103411755,2003,738.0
59,-0.05534004018652072,2003,158.98499999999999
60,-0.06316192237023,2003,358.8493150684931
61,-0.0467394474475995,2003,176.70944126197014
62,-0.01302437332949935,2003,7421.798872615608
63,0.0062842081265399585,2003,70820.14489219092
64,0.02908329801019005,2003,18538.695713331104
65,-0.001455560824205837,2003,52281.4491788598
66,-0.0049493096254830116,2003,28003.518431363016
67,0.013341992261935998,2003,42816.62646082788
68,-0.053090277834248245,2003,856.1372807397261
1,-0.02919445156828082,2004,3382.898325136612
2,0.056015515798769844,2004,5440.968
3,0.03868467278949139,2004,11387.215108274231
4,0.05769797839247337,2004,733.4490604091802
5,0.05329571018108292,2004,1481.0
6,-0.025841968736178722,2004,528.29
7,-0.010156165260606476,2004,526.0000000000001
8,,2004,0.0
9,-0.03755435372089688,2004,84.88313934426229
10,-0.029791872322899815,2004,122.89577595628417
11,-0.10896046509509627,2004,3143.715817543589
12,-0.04201163509688888,2004,132.00160874997061
13,0.00043158554228939217,2004,6752.235402003286
14,-0.10318736296501418,2004,389.99999999999994
15,-0.02568764040173399,2004,112.66525860655736
16,0.016551186940767737,2004,2970.6190297170065
17,-0.033384416669812844,2004,112.0754644808743
18,-0.0204241695304912,2004,1853.7611606557377
19,-0.023097467829953366,2004,397.4113412021859
20,-0.00374527667638469,2004,5836.53225466236
21,-0.034270749059132743,2004,308.6536885245902
22,0.009538899651612143,2004,1247.8088743169399
23,0.0002389771399176066,2004,9190.654879344263
24,-0.03551679180495193,2004,180.3060109289617
25,-0.04630698552630541,2004,139.22112021857924
26,0.022754318524043304,2004,37.83633879781421
27,-0.0011289416648770922,2004,11104.480912131148
28,0.021289375191202442,2004,4109.793443
29,0.0339826475113858,2004,2011.9999999999998
30,-0.009402357438769049,2004,2337.0
31,0.010791944129982411,2004,779.7396174863387
32,-0.010926915372265755,2004,957.3640204544984
33,-0.002723658103960025,2004,9121.990464480874
34,-0.038323684331779684,2004,442.0
35,0.00615425333764974,2004,2517.0499999999993
36,-0.18737991528886822,2004,402.8064000000001
37,0.0011487901099429543,2004,38.07607923497268
38,0.005584429910656219,2004,22717.82002465668
39,-0.011356251524292982,2004,1628.3487978142077
40,-0.04317985709708427,2004,1102.6769999999997
41,0.03976892713717284,2004,167.75956284153008
42,0.014983796929785242,2004,217.0
43,-0.012867598734560781,2004,666.5108852459018
44,-0.11362618576986672,2004,303.0
45,0.004407685665657635,2004,273.0
46,0.018443433087153904,2004,1565.3625110000003
47,-0.03918018731752826,2004,2441.547
48,0.040016209242440315,2004,0.0
49,-0.06932272480668977,2004,291.13726724043715
50,-0.06004213555308635,2004,70.23953551912568
51,0.009788557555920674,2004,172.6715081967213
52,-0.01940148976956546,2004,8899.254067857924
53,-0.01721643632721992,2004,481.25051936084355
54,-0.03663150206922372,2004,193.93270354861167
55,-0.0004453992629191994,2004,3485.775491803279
56,-0.025627414219370315,2004,705.5203005464482
57,-0.030459355802727406,2004,1094.224683060109
58,-0.014574685103411755,2004,762.0
59,-0.05534004018652072,2004,153.72000000000003
60,-0.06316192237023,2004,405.4027322404372
61,-0.0467394474475995,2004,204.31158239002673
62,-0.01302437332949935,2004,7486.138012949755
63,0.0062842081265399585,2004,74183.6757825354
64,0.02908329801019005,2004,18024.608698447355
65,-0.001455560824205837,2004,56159.06708408802
66,-0.0049493096254830116,2004,30772.485033838664
67,0.013341992261935998,2004,43411.19074869674
68,-0.053090277834248245,2004,856.6244514480873
1,-0.02919445156828082,2005,3333.3487506849315
2,0.056015515798769844,2005,5183.822
3,0.03868467278949139,2005,11036.677655495194
4,0.05769797839247337,2005,705.0196186962337
5,0.05329571018108292,2005,1633.5758605061599
6,-0.025841968736178722,2005,526.1618191780822
7,-0.010156165260606476,2005,532.0
8,,2005,0.0
9,-0.03755435372089688,2005,92.84589315068493
10,-0.029791872322899815,2005,144.4253397260274
11,-0.10896046509509627,2005,3139.3406753424656
12,-0.04201163509688888,2005,128.87908910361426
13,0.00043158554228939217,2005,6902.248295703268
14,-0.10318736296501418,2005,379.97549780821925
15,-0.02568764040173399,2005,126.77440688493151
16,0.016551186940767737,2005,2711.0279887005577
17,-0.033384416669812844,2005,107.3004109589041
18,-0.0204241695304912,2005,1649.5886564383559
19,-0.023097467829953366,2005,379.14047282739733
20,-0.00374527667638469,2005,5353.807433618365
21,-0.034270749059132743,2005,444.91860273972605
22,0.009538899651612143,2005,1294.3286712328768
23,0.0002389771399176066,2005,9442.94498842009
24,-0.03551679180495193,2005,190.0
25,-0.04630698552630541,2005,114.75816438356165
26,0.022754318524043304,2005,37.678
27,-0.0011289416648770922,2005,11524.628426776253
28,0.021289375191202442,2005,4095.179452
29,0.0339826475113858,2005,1812.9999999999998
30,-0.009402357438769049,2005,2485.0000000000005
31,0.010791944129982411,2005,774.2890410958902
32,-0.010926915372265755,2005,1009.5318566406532
33,-0.002723658103960025,2005,9597.420595628415
34,-0.038323684331779684,2005,412.99999999999994
35,0.00615425333764974,2005,2643.0
36,-0.18737991528886822,2005,399.8492999999999
37,0.0011487901099429543,2005,174.47041095890413
38,0.005584429910656219,2005,23404.740656323862
39,-0.011356251524292982,2005,1691.7640712328766
40,-0.04317985709708427,2005,1264.8159452054795
41,0.03976892713717284,2005,173.4246575342466
42,0.014983796929785242,2005,239.06569999999994
43,-0.012867598734560781,2005,633.7035616438357
44,-0.11362618576986672,2005,304.8764
45,0.004407685665657635,2005,270.3301
46,0.018443433087153904,2005,1674.4770389357557
47,-0.03918018731752826,2005,2430.5015000000008
48,0.040016209242440315,2005,0.0
49,-0.06932272480668977,2005,293.6804144109589
50,-0.06004213555308635,2005,71.67501369863014
51,0.009788557555920674,2005,177.19656856985
52,-0.01940148976956546,2005,9225.510971231632
53,-0.01721643632721992,2005,470.4840645212911
54,-0.03663150206922372,2005,191.69562286428734
55,-0.0004453992629191994,2005,3641.963717808219
56,-0.025627414219370315,2005,673.8998630136987
57,-0.030459355802727406,2005,1062.0630136986301
58,-0.014574685103411755,2005,703.5123287671233
59,-0.05534004018652072,2005,183.377
60,-0.06316192237023,2005,375.453698630137
61,-0.0467394474475995,2005,239.34639164719647
62,-0.01302437332949935,2005,7541.7957009505835
63,0.0062842081265399585,2005,74989.40914009913
64,0.02908329801019005,2005,17184.50102495503
65,-0.001455560824205837,2005,57804.90811514414
66,-0.0049493096254830116,2005,31648.771478344992
67,0.013341992261935998,2005,43340.63766175418
68,-0.053090277834248245,2005,836.3214108849314
1,-0.02919445156828082,2006,3255.5788438356158
2,0.056015515798769844,2006,5085.864
3,0.03868467278949139,2006,10996.933733692096
4,0.05769797839247337,2006,697.9176594776951
5,0.05329571018108292,2006,1722.7294129223853
6,-0.025841968736178722,2006,527.4087260273973
7,-0.010156165260606476,2006,535.6796174520548
8,,2006,0.0
9,-0.03755435372089688,2006,95.85148219178082
10,-0.029791872322899815,2006,143.4501808219178
11,-0.10896046509509627,2006,3162.890410958904
12,-0.04201163509688888,2006,127.30030270057712
13,0.00043158554228939217,2006,7013.227792552712
14,-0.10318736296501418,2006,345.53852986301376
15,-0.02568764040173399,2006,119.93932138630134
16,0.016551186940767737,2006,2502.7566907580785
17,-0.033384416669812844,2006,98.28841095890412
18,-0.0204241695304912,2006,1490.4714723287673
19,-0.023097467829953366,2006,371.30771052054797
20,-0.00374527667638469,2006,4928.302135815614
21,-0.034270749059132743,2006,646.1666849315069
22,0.009538899651612143,2006,1367.8913671232879
23,0.0002389771399176066,2006,9655.699395359125
24,-0.03551679180495193,2006,195.19999999999996
25,-0.04630698552630541,2006,114.71767123287671
26,0.022754318524043304,2006,37.492
27,-0.0011289416648770922,2006,12017.167118646797
28,0.021289375191202442,2006,4127.441096
29,0.0339826475113858,2006,1974.0000000000002
30,-0.009402357438769049,2006,2546.0000000000005
31,0.010791944129982411,2006,737.6501369863015
32,-0.010926915372265755,2006,1090.8573809106329
33,-0.002723658103960025,2006,9465.209279452056
34,-0.038323684331779684,2006,386.00000000000006
35,0.00615425333764974,2006,2827.9999999999995
36,-0.18737991528886822,2006,365.57899999999995
37,0.0011487901099429543,2006,172.06845205479453
38,0.005584429910656219,2006,23692.805345403784
39,-0.011356251524292982,2006,1696.745479452055
40,-0.04317985709708427,2006,1381.6032164383562
41,0.03976892713717284,2006,153.15068493150685
42,0.014983796929785242,2006,270.7236
43,-0.012867598734560781,2006,623.0579719452055
44,-0.11362618576986672,2006,343.4712328767123
45,0.004407685665657635,2006,241.94009999999997
46,0.018443433087153904,2006,1810.0764838732543
47,-0.03918018731752826,2006,2314.7414
48,0.040016209242440315,2006,0.0
49,-0.06932272480668977,2006,356.16085090410957
50,-0.06004213555308635,2006,68.72542465753425
51,0.009788557555920674,2006,227.04393187474295
52,-0.01940148976956546,2006,9487.440376953477
53,-0.01721643632721992,2006,424.25893570551403
54,-0.03663150206922372,2006,205.0178263013496
55,-0.0004453992629191994,2006,3710.500221917808
56,-0.025627414219370315,2006,698.226684931507
57,-0.030459355802727406,2006,1005.6136986301369
58,-0.014574685103411755,2006,666.9260273972602
59,-0.05534004018652072,2006,204.2
60,-0.06316192237023,2006,340.60273972602744
61,-0.0467394474475995,2006,250.49452921647892
62,-0.01302437332949935,2006,7505.840663826082
63,0.0062842081265399585,2006,75641.71716689054
64,0.02908329801019005,2006,16677.125249129793
65,-0.001455560824205837,2006,58964.59191776077
66,-0.0049493096254830116,2006,32162.84229905134
67,0.013341992261935998,2006,43478.87486783922
68,-0.053090277834248245,2006,775.8681359068491
1,-0.02919445156828082,2007,3075.7098712328766
2,0.056015515798769844,2007,5073.899999999999
3,0.03868467278949139,2007,10899.363483691915
4,0.05769797839247337,2007,689.1160809965604
5,0.05329571018108292,2007,1747.992318544372
6,-0.025841968736178722,2007,531.0939232876711
7,-0.010156165260606476,2007,511.088074520548
8,,2007,0.0
9,-0.03755435372089688,2007,94.67900547945207
10,-0.029791872322899815,2007,121.26452054794524
11,-0.10896046509509627,2007,3061.83561643836
12,-0.04201163509688888,2007,128.9687539249939
13,0.00043158554228939217,2007,6886.038293739903
14,-0.10318736296501418,2007,311.2730931780822
15,-0.02568764040173399,2007,121.55539308797259
16,0.016551186940767737,2007,2288.2598243031275
17,-0.033384416669812844,2007,93.45320547945205
18,-0.0204241695304912,2007,1498.4800717808218
19,-0.023097467829953366,2007,371.3602958139672
20,-0.00374527667638469,2007,4684.381883643422
21,-0.034270749059132743,2007,855.5625753424657
22,0.009538899651612143,2007,1413.2783808219178
23,0.0002389771399176066,2007,9868.470277260272
24,-0.03551679180495193,2007,200.4
25,-0.04630698552630541,2007,109.31186301369864
26,0.022754318524043304,2007,37.087999999999994
27,-0.0011289416648770922,2007,12484.111096438355
28,0.021289375191202442,2007,4169.972602863013
29,0.0339826475113858,2007,2116.2117999999996
30,-0.009402357438769049,2007,2470.61937377691
31,0.010791944129982411,2007,710.3931506849315
32,-0.010926915372265755,2007,1100.2309549220088
33,-0.002723658103960025,2007,9074.284794520547
34,-0.038323684331779684,2007,369.00000000000006
35,0.00615425333764974,2007,2784.0
36,-0.18737991528886822,2007,318.9312
37,0.0011487901099429543,2007,184.33619452054793
38,0.005584429910656219,2007,23297.98007128796
39,-0.011356251524292982,2007,1687.0501369863014
40,-0.04317985709708427,2007,1634.2929061614727
41,0.03976892713717284,2007,143.56164383561645
42,0.014983796929785242,2007,220.92850000000004
43,-0.012867598734560781,2007,637.7361168074809
44,-0.11362618576986672,2007,351.54794520547944
45,0.004407685665657635,2007,245.55580000000003
46,0.018443433087153904,2007,1842.6787431115292
47,-0.03918018731752826,2007,2136.0765
48,0.040016209242440315,2007,0.0
49,-0.06932272480668977,2007,483.11566027397265
50,-0.06004213555308635,2007,95.77736986301372
51,0.009788557555920674,2007,191.1183157194434
52,-0.01940148976956546,2007,9669.439637964311
53,-0.01721643632721992,2007,461.2585320017342
54,-0.03663150206922372,2007,179.36218560304314
55,-0.0004453992629191994,2007,3741.677824657535
56,-0.025627414219370315,2007,707.4364657534248
57,-0.030459355802727406,2007,954.3780821917809
58,-0.014574685103411755,2007,682.7123287671233
59,-0.05534004018652072,2007,213.40800000000002
60,-0.06316192237023,2007,322.76164383561644
61,-0.0467394474475995,2007,271.9299450961926
62,-0.01302437332949935,2007,7534.92500790645
63,0.0062842081265399585,2007,75456.2394746723
64,0.02908329801019005,2007,16406.981456617425
65,-0.001455560824205837,2007,59049.25801805489
66,-0.0049493096254830116,2007,31795.054719063617
67,0.013341992261935998,2007,43661.184755608716
68,-0.053090277834248245,2007,739.5060064909809
1,-0.02919445156828082,2008,2791.575967213115
2,0.056015515798769844,2008,4999.671000000001
3,0.03868467278949139,2008,10506.800577714275
4,0.05769797839247337,2008,679.4401901584803
5,0.05329571018108292,2008,1812.224568515111
